word	Valence	Positive	Negative	Anger	Anticipation	Disgust	Fear	Joy	Sadness	Surprise	Trust
počez	0	0	0	0	0	0	0	0	0	0	0
vstran	0	0	0	0	0	0	0	0	0	0	0
obleganje	0	0	0	0	0	0	0	0	0	0	0
obkolitev	0	0	0	0	0	0	0	0	0	0	0
siesta	0	0	0	0	0	0	0	0	0	0	0
počitek	0	0	0	0	0	0	0	0	0	0	0
cedilo	0	0	0	0	0	0	0	0	0	0	0
sito	0	0	0	0	0	0	0	0	0	0	0
rešeto	0	0	0	0	0	0	0	0	0	0	0
pregledovanje	0	0	0	0	0	0	0	0	0	0	0
vzdih	0	0	0	0	0	0	0	0	0	0	0
pogled	0	0	0	0	0	0	0	0	0	0	0
znak	0	0	0	0	0	0	0	0	0	0	0
signal	0	0	0	0	0	0	0	0	0	0	0
podpis	0	0	0	0	0	0	0	0	0	0	1
pomembnost	0	0	0	0	0	0	0	0	0	0	0
važnost	0	0	0	0	0	0	0	0	0	0	0
pomen	0	0	0	0	0	0	0	0	0	0	0
pomemben	0	0	0	0	0	0	0	0	0	0	0
važen	0	0	0	0	0	0	0	0	0	0	0
pomen	0	0	0	0	0	0	0	0	0	0	0
smisel	0	0	0	0	0	0	0	0	0	0	0
pomembnost	0	0	0	0	0	0	0	0	0	0	0
pomeniti	0	0	0	0	1	0	0	0	0	0	0
kažipot	0	0	0	0	0	0	0	0	0	0	0
indikator	0	0	0	0	0	0	0	0	0	0	0
označiti	0	0	0	0	0	0	0	0	0	0	0
tih	0	0	0	0	0	0	0	0	0	0	0
molčeč	0	0	0	0	0	0	0	0	0	0	0
silhueta	0	0	0	0	0	0	0	0	0	0	0
obris	0	0	0	0	0	0	0	0	0	0	0
svila	1	1	0	0	0	0	0	0	0	0	0
svilnat	0	0	0	0	0	0	0	0	0	0	0
svilen	0	0	0	0	0	0	0	0	0	0	0
svilast	0	0	0	0	0	0	0	0	0	0	0
prag	0	0	0	0	0	0	0	0	0	0	0
polica	0	0	0	0	0	0	0	0	0	0	0
neumnost	0	0	0	0	0	0	0	0	0	0	0
neumen	-1	0	1	0	0	0	0	1	0	0	0
mulj	0	0	0	0	0	0	0	0	0	0	0
blato	0	0	0	0	0	0	0	0	0	0	0
srebro	0	0	0	0	0	0	0	0	0	0	0
srebrn	0	0	0	0	0	0	0	0	0	0	0
podoben	0	0	0	0	0	0	0	0	0	0	0
podobnost	0	0	0	0	0	0	0	0	0	0	0
prispodoba	0	0	0	0	0	0	0	0	0	0	0
metafora	0	0	0	0	0	0	0	0	0	0	0
vreti	0	0	0	1	1	0	0	0	0	0	0
vrenje	0	0	0	0	1	0	0	0	0	0	0
preprost	0	0	0	0	0	0	0	0	0	0	0
enostaven	0	0	0	0	0	0	0	0	0	0	0
poenostaviti	1	1	0	0	1	0	0	1	0	1	1
preprosto	0	0	0	0	0	0	0	0	0	0	0
simulirati	0	0	0	0	0	0	0	0	0	0	0
simuliran	0	0	0	0	0	0	0	0	0	0	0
simuliranje	0	0	0	0	0	0	0	0	0	0	0
simulacija	0	0	0	0	0	0	0	0	0	0	0
istočasen	0	0	0	0	0	0	0	0	0	0	0
hkrati	0	0	0	0	0	0	0	0	0	0	0
greh	-1	0	1	1	0	1	1	0	1	0	0
grešiti	-1	0	1	1	0	1	1	0	1	0	0
iskren	1	1	0	0	0	0	0	0	0	0	1
iskrenost	1	1	0	0	0	0	0	0	0	0	0
grešen	-1	0	1	1	0	1	1	0	1	0	0
peti	1	1	0	0	1	0	0	1	1	0	1
pevec	0	0	0	0	0	0	0	0	0	0	0
samski	0	0	0	0	0	0	0	0	0	0	0
posamičen	1	1	0	0	0	0	0	0	0	0	0
edinstven	0	0	0	0	0	0	0	0	0	0	0
singularnost	0	0	0	0	0	0	0	0	0	0	0
edinost	0	0	0	0	0	0	0	0	0	0	0
izjemen	0	0	0	0	0	0	0	0	0	1	0
zastrašujoč	-1	0	1	1	0	1	1	0	0	0	0
grozeč	-1	0	1	1	0	1	1	0	0	0	0
potopiti	0	0	0	0	0	0	0	0	0	0	0
korito	0	0	0	0	0	0	0	0	0	0	0
odtok	0	0	0	0	0	0	0	0	0	0	0
grešnik	-1	0	1	1	0	1	1	0	1	0	0
grešenje	-1	0	1	0	0	1	0	0	0	0	0
sinus	0	0	0	0	0	0	0	0	0	0	0
srebati	0	0	0	0	0	0	0	0	0	0	0
sifon	0	0	0	0	0	0	0	0	0	0	0
gospod	1	1	0	0	0	0	0	0	0	0	1
gospod	0	0	0	0	0	0	0	0	0	0	0
sirena	-1	0	1	0	0	0	1	0	0	0	0
mevža	-1	0	1	0	0	0	0	0	0	0	0
reva	-1	0	1	0	0	0	0	0	0	0	0
sestra	0	0	0	0	0	0	0	0	0	0	0
sestrstvo	1	1	0	1	0	0	0	0	1	1	1
solidarnost	1	1	0	1	0	0	0	0	1	1	1
stran	0	0	0	0	0	0	0	0	0	0	0
NO TRANSLATION	0	0	0	0	0	0	0	0	0	0	0
sedeč	0	0	0	0	0	0	0	0	0	0	0
sedenje	0	0	0	0	0	0	0	0	0	0	0
seja	0	0	0	0	0	0	0	0	0	0	0
umestiti	0	0	0	0	0	0	0	0	0	0	0
postaviti	0	0	0	0	0	0	0	0	0	0	0
umeščen	0	0	0	0	0	0	0	0	0	0	0
postavljen	0	0	0	0	0	0	0	0	0	0	0
situacija	0	0	0	0	0	0	0	0	0	0	0
šesti	0	0	0	0	0	0	0	0	0	0	0
šestdeset	0	0	0	0	0	0	0	0	0	0	0
velikost	0	0	0	0	0	0	0	0	0	0	0
mera	0	0	0	0	0	0	0	0	0	0	0
cvrčati	0	0	0	1	0	0	0	0	0	0	0
cvrčanje	0	0	0	1	0	0	0	0	0	0	0
drsalka	0	0	0	0	0	0	0	0	0	0	0
kotalka	0	0	0	0	0	0	0	0	0	0	0
roler	0	0	0	0	0	0	0	0	0	0	0
drsati	0	0	0	0	0	0	0	0	0	0	0
kotalkati	0	0	0	0	0	0	0	0	0	0	0
rolati	0	0	0	0	0	0	0	0	0	0	0
drsanje	0	0	0	0	0	0	0	0	0	0	0
kotalkanje	0	0	0	0	0	0	0	0	0	0	0
rolanje	0	0	0	0	0	0	0	0	0	0	0
rolkanje	0	0	0	0	0	0	0	0	0	0	0
povsem	0	0	0	0	0	0	0	0	0	0	0
jata	0	0	0	0	0	0	0	0	0	0	0
okostje	0	0	0	0	0	0	0	0	0	0	0
skeptik	0	0	0	0	0	0	0	0	0	0	0
skeptičen	-1	0	1	0	0	0	0	0	0	0	0
skepticizem	0	0	0	0	0	0	0	0	0	0	0
skica	0	0	0	0	0	0	0	0	0	0	0
površen	-1	0	1	0	0	0	0	0	0	0	0
popačen	-1	0	1	1	1	0	0	0	0	0	0
pristranski	-1	0	1	1	1	0	0	0	0	0	0
nabodalo	0	0	0	0	0	0	0	0	0	0	0
špila	0	0	0	0	0	0	0	0	0	0	0
smučati	0	0	0	0	0	0	0	0	0	0	0
smučka	0	0	0	0	0	0	0	0	0	0	0
drseti	-1	0	1	1	0	0	1	0	1	0	0
drsenje	-1	0	1	1	0	0	1	0	1	0	0
enojec	0	0	0	0	0	0	0	0	0	0	0
skif	0	0	0	0	0	0	0	0	0	0	0
spretnost	0	0	0	0	0	0	0	0	0	0	0
usposobljen	1	1	0	0	0	0	0	0	0	0	0
kvalificiran	1	1	0	0	0	0	0	0	0	0	0
kozica	0	0	0	0	0	0	0	0	0	0	0
ponev	0	0	0	0	0	0	0	0	0	0	0
spreten	1	1	0	0	0	0	0	0	0	0	1
drseti	0	0	0	0	0	0	0	0	0	0	0
preleteti	0	0	0	0	0	0	0	0	0	0	0
koža	0	0	0	0	0	0	0	0	0	0	0
suh	0	0	0	0	0	0	0	0	0	0	0
preskočiti	-1	0	1	0	0	0	0	0	0	0	0
skiper	0	0	0	0	0	0	0	0	0	0	0
spopad	-1	0	1	1	0	0	0	0	0	0	0
sporeči se	-1	0	1	1	0	0	0	0	0	0	0
krilo	0	0	0	0	0	0	0	0	0	0	0
obzidna letev	0	0	0	0	0	0	0	0	0	0	0
ščitnik	0	0	0	0	0	0	0	0	0	0	0
skeč	0	0	0	0	0	0	0	0	0	0	0
parodija	0	0	0	0	0	0	0	0	0	0	0
satira	0	0	0	0	0	0	0	0	0	0	0
lobanja	0	0	0	0	0	0	0	0	0	0	0
smrduh	0	0	0	0	0	0	0	0	0	0	0
trava	0	0	0	0	0	0	0	0	0	0	0
nebo	1	1	0	0	0	0	0	0	0	0	0
nebotičnik	0	0	0	0	0	0	0	0	0	0	0
plošča	0	0	0	0	0	0	0	0	0	0	0
krajnik	0	0	0	0	0	0	0	0	0	0	0
ohlapen	-1	0	1	0	0	0	0	0	0	0	0
kurba	-1	0	1	0	0	0	0	0	0	0	0
udarec	-1	0	1	1	0	0	1	0	0	1	0
zaloputniti	-1	0	1	1	0	0	1	0	0	1	0
obrekovanje	-1	0	1	1	0	1	0	0	0	0	0
obrekovati	-1	0	1	1	0	1	0	0	0	0	0
obrekovalen	-1	0	1	0	0	0	0	0	0	0	0
sleng	0	0	0	0	0	0	0	0	0	0	0
nagibati	0	0	0	0	0	0	0	0	0	0	0
klofuta	-1	0	1	1	0	0	0	0	0	1	0
zaušnica	-1	0	1	1	0	0	0	0	0	1	0
klofniti	-1	0	1	1	0	0	0	0	0	1	0
prerezati	0	0	0	1	0	0	0	0	0	0	0
poševnica	0	0	0	0	0	0	0	0	0	0	0
imenovan	1	1	0	0	0	0	0	0	0	0	0
skrilavec	0	0	0	0	0	0	0	0	0	0	0
strešnik	0	0	0	0	0	0	0	0	0	0	0
pobiti	-1	0	1	1	0	1	1	0	1	1	0
pokol	-1	0	1	1	0	1	1	0	1	1	0
klavnica	-1	0	1	1	0	1	1	0	1	0	0
klanje	-1	0	1	1	0	1	1	0	1	1	0
suženj	-1	0	1	1	0	0	1	0	1	0	0
suženjstvo	-1	0	1	1	0	1	1	0	1	0	0
pokončati	-1	0	1	1	0	0	0	0	0	0	0
umoriti	-1	0	1	1	0	0	0	0	0	0	0
ubijalec	-1	0	1	1	0	1	1	0	1	1	0
sani	0	0	0	0	0	0	0	0	0	0	0
sankati	0	0	0	0	0	0	0	0	0	0	0
sijoč	1	1	0	0	0	0	0	0	0	0	0
spanje	0	0	0	0	0	0	0	0	0	0	0
spalec	0	0	0	0	0	0	0	0	0	0	0
uspavalec	0	0	0	0	0	0	0	0	0	0	0
speč	0	0	0	0	0	0	0	0	0	0	0
nespečnost	0	0	0	0	0	0	0	0	0	0	0
zaspan	0	0	0	0	0	0	0	0	0	0	0
sodra	-1	0	1	0	0	0	0	0	0	0	0
rokav	0	0	0	0	0	0	0	0	0	0	0
brez rokavov	0	0	0	0	0	0	0	0	0	0	0
sani	0	0	0	0	0	0	0	0	0	0	0
zvijačnost	0	0	0	0	0	0	0	0	0	0	0
pretkanost	0	0	0	0	0	0	0	0	0	0	0
vitek	1	1	0	0	0	0	0	0	0	0	0
detektiv	0	0	0	0	0	0	0	0	0	0	0
sledilec	0	0	0	0	0	0	0	0	0	0	0
rezina	0	0	0	0	0	0	0	0	0	0	0
spreten	0	0	0	0	0	0	0	0	0	0	0
polizan	0	0	0	0	0	0	0	0	0	0	0
spolzek	0	0	0	0	0	0	0	0	0	0	0
drseti	0	0	0	0	0	0	0	0	0	0	0
drsenje	0	0	0	0	0	0	0	0	0	0	0
rahel	0	0	0	0	0	0	0	0	0	0	0
drobcen	0	0	0	0	0	0	0	0	0	0	0
majhen	0	0	0	0	0	0	0	0	0	0	0
drobcen	0	0	0	0	0	0	0	0	0	0	0
komaj	0	0	0	0	0	0	0	0	0	0	0
tenek	1	1	0	0	0	0	0	0	0	0	0
sluz	0	0	0	0	0	1	0	0	0	0	0
sluzav	-1	0	1	0	0	1	0	0	0	0	0
sluzast	-1	0	1	0	0	1	0	0	0	0	0
zanka	0	0	0	0	0	0	0	0	0	0	0
jermen	0	0	0	0	0	0	0	0	0	0	0
frača	0	0	0	0	0	0	0	0	0	0	0
pritihotapiti se	-1	0	1	0	0	0	0	0	0	0	0
zdrs	-1	0	1	0	0	0	0	0	0	1	0
zdrsniti	-1	0	1	0	0	0	0	0	0	1	0
copat	0	0	0	0	0	0	0	0	0	0	0
copate	0	0	0	0	0	0	0	0	0	0	0
rezati	0	0	0	0	0	0	0	0	0	0	0
zareza	0	0	0	0	0	0	0	0	0	0	0
odprtina	0	0	0	0	0	0	0	0	0	0	0
drsnik	0	0	0	0	0	0	0	0	0	0	0
slogan	0	0	0	0	0	0	0	0	0	0	0
šalupa	0	0	0	0	0	0	0	0	0	0	0
pomije	-1	0	1	0	0	1	0	0	0	0	0
pobočje	0	0	0	0	0	0	0	0	0	0	0
smučišče	0	0	0	0	0	0	0	0	0	0	0
premočen	-1	0	1	0	0	1	0	0	0	0	0
špranja	0	0	0	0	0	0	0	0	0	0	0
reža	0	0	0	0	0	0	0	0	0	0	0
lenoba	-1	0	1	0	0	1	0	0	0	0	0
lenuh	-1	0	1	0	0	1	0	0	0	0	0
nespodobnik	-1	0	1	0	0	0	0	0	0	0	0
mlakuža	-1	0	1	0	0	0	0	0	0	0	0
počasi	0	0	0	0	0	0	0	0	0	0	0
počasen	0	0	0	0	0	0	0	0	0	0	0
počasnost	-1	0	1	0	0	0	0	0	0	0	0
blato	-1	0	1	0	0	1	0	0	0	0	0
lazar	-1	0	1	0	0	1	0	0	0	0	0
počasen	-1	0	1	0	0	0	0	0	1	0	0
zapornica	0	0	0	0	0	0	0	0	0	0	0
slum	-1	0	1	0	0	1	0	0	0	0	0
spati	0	0	0	0	0	0	0	0	0	0	0
spanje	0	0	0	0	0	0	0	0	0	0	0
padec	-1	0	1	0	0	0	0	0	1	0	0
recesija	-1	0	1	0	0	0	0	0	1	0	0
momljati	-1	0	1	1	0	1	0	0	1	0	0
klevetati	-1	0	1	1	0	1	0	0	1	0	0
plundra	-1	0	1	0	0	1	0	0	0	1	0
kurba	-1	0	1	1	0	1	0	0	0	0	0
vlačuga	-1	0	1	1	0	1	0	0	0	0	0
cipa	-1	0	1	1	0	1	0	0	0	0	0
lajdra	-1	0	1	1	0	1	0	0	0	0	0
skriven	-1	0	1	1	0	1	1	0	0	0	0
navihan	-1	0	1	1	0	1	1	0	0	0	0
klofuta	-1	0	1	1	0	0	0	0	0	0	0
majhen	-1	0	1	0	0	0	0	0	0	0	0
manjši	0	0	0	0	0	0	0	0	0	0	0
najmanjši	0	0	0	0	0	0	0	0	0	0	0
tresk	-1	0	1	1	0	0	1	0	0	0	0
treskati	-1	0	1	1	0	0	1	0	0	0	0
razbit	-1	0	1	0	0	0	0	0	0	0	0
raztreščen	-1	0	1	0	0	0	0	0	0	0	0
skromen	-1	0	1	0	0	0	0	0	0	0	0
namazati	0	0	0	0	0	0	0	0	0	0	0
madež	0	0	0	0	0	0	0	0	0	0	0
vonj	-1	0	1	1	0	1	0	0	0	0	0
smrdeč	-1	0	1	0	0	1	0	0	0	0	0
taliti	0	0	0	0	0	0	0	0	0	0	0
snetec	0	0	0	0	0	0	0	0	0	0	0
nasmeh	1	1	0	0	0	0	0	1	0	1	1
posmejati se	1	1	0	0	0	0	0	1	0	1	1
nasmejan	1	1	0	0	0	0	0	1	0	0	0
režati se	-1	0	1	0	0	0	0	0	0	0	0
režanje	-1	0	1	0	0	0	0	0	0	0	0
udariti	-1	0	1	1	0	0	1	0	1	0	0
ubiti	-1	0	1	1	0	0	1	0	1	0	0
kovač	0	0	0	0	0	0	0	0	0	0	1
zaljubljen	1	1	0	0	0	0	0	0	0	0	0
zatreskan	1	1	0	0	0	0	0	0	0	0	0
kadilec	-1	0	1	0	0	0	0	0	0	0	0
dimast	0	0	0	0	0	0	0	0	0	0	0
kajenje	0	0	0	0	0	0	0	0	0	0	0
zakajen	0	0	0	0	0	0	0	0	0	0	0
dimljen	0	0	0	0	0	0	0	0	0	0	0
tleč	0	0	0	0	0	0	0	0	0	0	0
tlenje	0	0	0	0	0	0	0	0	0	0	0
gladek	0	0	0	0	0	0	0	0	0	0	0
mehkost	1	1	0	0	0	0	0	0	0	0	0
gladkost	1	1	0	0	0	0	0	0	0	0	0
dušiti	-1	0	1	1	0	0	0	0	0	0	0
umazati	-1	0	1	0	0	0	0	0	0	0	0
ošaben	-1	0	1	0	0	0	0	0	0	0	0
tihotapiti	-1	0	1	0	0	0	1	0	0	0	0
tihotapec	-1	0	1	1	0	1	1	0	0	0	0
tihotapljenje	-1	0	1	0	0	0	0	0	0	0	0
svinjarija	-1	0	1	0	0	1	1	0	0	0	0
snet	-1	0	1	0	0	1	1	0	0	0	0
prigrizek	0	0	0	0	0	0	0	0	0	0	0
malica	0	0	0	0	0	0	0	0	0	0	0
prigrizniti	0	0	0	0	0	0	0	0	0	0	0
obremeniti	-1	0	1	0	0	0	0	0	0	1	0
luknja	-1	0	1	0	0	0	0	0	0	0	0
polž	0	0	0	0	0	0	0	0	0	0	0
kača	-1	0	1	0	0	1	1	0	0	0	0
tlesk	0	0	0	0	0	0	0	0	0	0	0
posnetek	0	0	0	0	0	0	0	0	0	0	0
lomiti	0	0	0	0	0	0	0	0	0	0	0
posnetek	0	0	0	0	0	0	0	0	0	0	0
past	-1	0	1	0	0	0	1	0	0	0	0
zanka	-1	0	1	0	0	0	1	0	0	0	0
renčati	-1	0	1	1	0	1	0	0	0	0	0
renčeč	-1	0	1	1	0	0	0	0	0	0	0
renčanje	-1	0	1	1	0	0	0	0	0	0	0
zgrabiti	0	0	0	0	0	0	0	0	0	0	0
špecati	-1	0	1	1	0	0	1	0	0	1	0
superge	0	0	0	0	0	0	0	0	0	0	0
skriven	-1	0	1	0	1	0	1	0	0	0	1
posmehovati se	-1	0	1	1	0	1	0	0	0	0	0
norčevati se	-1	0	1	1	0	1	0	0	0	0	0
kihati	-1	0	1	0	0	1	0	0	0	1	0
kihanje	-1	0	1	0	0	1	0	0	0	1	0
kihanje	0	0	0	0	0	0	0	0	0	0	0
hihitati se	1	1	0	0	0	0	0	0	0	0	0
hihitanje	1	1	0	0	0	0	0	0	0	0	0
zaničljiv	-1	0	1	0	0	0	0	0	0	0	0
vdih	0	0	0	0	0	0	0	0	0	0	0
vohanje	0	0	0	0	0	0	0	0	0	0	0
kos	0	0	0	0	0	0	0	0	0	0	0
rezati	0	0	0	0	0	0	0	0	0	0	0
streljati	0	0	0	0	0	0	0	0	0	0	0
sloka	0	0	0	0	0	0	0	0	0	0	0
delček	0	0	0	0	0	0	0	0	0	0	0
malenkost	0	0	0	0	0	0	0	0	0	0	0
snob	-1	0	1	0	0	0	0	0	0	0	0
NO TRANSLATION	0	0	0	0	0	0	0	0	0	0	0
kinkati	0	0	0	0	0	0	0	0	0	0	0
dremež	0	0	0	0	0	0	0	0	0	0	0
smrčati	0	0	0	0	0	0	0	0	0	0	0
smrčanje	0	0	0	0	0	0	0	0	0	0	0
prhati	0	0	0	0	0	0	0	0	1	0	0
prhanje	0	0	0	0	0	0	0	0	1	0	0
gobec	0	0	0	0	0	0	0	0	0	0	0
rilec	0	0	0	0	0	0	0	0	0	0	0
smrček	0	0	0	0	0	0	0	0	0	0	0
sneg	0	0	0	0	0	0	0	0	0	0	0
kepa	0	0	0	0	0	0	0	0	0	0	0
snežinka	0	0	0	0	0	0	0	0	0	0	0
snežen	0	0	0	0	0	0	0	0	0	0	0
njuhanjec	0	0	0	0	0	0	0	0	0	0	0
tobak	0	0	0	0	0	0	0	0	0	0	0
vohanje	0	0	0	0	0	0	0	0	0	0	0
namakanje	-1	0	1	0	0	0	0	0	0	0	0
potopiti	-1	0	1	0	0	0	0	0	0	0	0
namakanje	0	0	0	0	0	0	0	0	0	0	0
premočen	0	0	0	0	0	0	0	0	0	0	0
milo	0	0	0	0	0	0	0	0	0	0	0
milen	0	0	0	0	0	0	0	0	0	0	0
leteč	0	0	0	0	0	0	0	0	0	0	0
dvigajoč	0	0	0	0	0	0	0	0	0	0	0
ihtenje	-1	0	1	0	0	0	0	0	1	0	0
ihteti	-1	0	1	0	0	0	0	0	1	0	0
treznost	1	1	0	0	0	0	0	0	0	0	1
NO TRANSLATION	0	0	0	0	0	0	0	0	0	0	0
nogomet	0	0	0	0	0	0	0	0	0	0	0
družaben	1	1	0	0	0	0	0	0	0	0	0
socialen	0	0	0	0	0	0	0	0	0	0	0
socializem	0	0	0	0	0	1	1	0	0	0	0
socialističen	-1	0	1	1	0	1	1	0	1	0	0
družba	0	0	0	0	0	0	0	0	0	0	0
nogavica	0	0	0	0	0	0	0	0	0	0	0
vtičnica	0	0	0	0	0	0	0	0	0	0	0
trata	0	0	0	0	0	0	0	0	0	0	0
ruša	0	0	0	0	0	0	0	0	0	0	0
pokrivati	0	0	0	0	0	0	0	0	0	0	0
kavč	0	0	0	0	0	0	0	0	0	0	0
mehčanje	0	0	0	0	0	0	0	0	0	0	0
mehkoba	0	0	0	0	0	0	0	0	0	0	0
močviren	0	0	0	0	0	0	0	0	0	0	0
razmočen	0	0	0	0	0	0	0	0	0	0	0
prst	-1	0	1	0	0	1	0	0	0	0	0
umazan	-1	0	1	0	0	1	0	0	0	0	0
zapackan	-1	0	1	0	0	1	0	0	0	0	0
bivanje	0	0	0	0	0	0	0	0	0	0	0
tolažba	1	1	0	0	0	0	0	0	0	0	0
sončen	0	0	0	0	0	0	0	0	0	0	0
spajkati	0	0	0	0	0	0	0	0	0	0	0
spajka	0	0	0	0	0	0	0	0	0	0	0
spajkanje	0	0	0	0	0	0	0	0	0	0	0
vojak	1	1	0	1	0	0	0	0	1	0	0
edini	0	0	0	0	0	0	0	0	0	0	0
prositi	0	0	0	0	0	0	0	0	0	0	0
potegovati	0	0	0	0	0	0	0	0	0	0	0
povpraševanje	0	0	0	0	0	0	0	0	0	0	0
odvetnik	0	0	0	0	0	0	0	0	0	0	0
trden	1	1	0	0	0	0	0	0	0	0	0
soliden	1	1	0	0	0	0	0	0	0	0	0
solidarnost	0	0	0	0	0	0	0	0	0	0	1
strjevanje	0	0	0	0	0	0	0	0	0	0	0
strjen	0	0	0	0	0	0	0	0	0	0	0
utrditi	0	0	0	0	0	0	0	0	0	0	0
trdnost	1	1	0	0	0	0	0	0	0	0	1
soliter	0	0	0	0	0	0	0	0	0	0	0
dragulj	0	0	0	0	0	0	0	0	0	0	0
samotar	0	0	0	0	0	0	0	0	0	0	0
samota	0	0	0	0	0	0	0	0	0	0	0
solo	0	0	0	0	0	0	0	0	0	0	0
topnost	0	0	0	0	0	0	0	0	0	0	0
topen	0	0	0	0	0	0	0	0	0	0	0
rešitev	1	1	0	0	0	0	0	0	0	0	0
rešiti	0	0	0	0	0	0	0	0	0	0	0
solventnost	1	1	0	0	0	0	0	0	0	0	0
topilo	0	0	0	0	0	0	0	0	0	0	0
somatski	-1	0	1	0	0	0	0	0	0	1	0
žalosten	-1	0	1	0	0	0	0	0	1	0	0
sin	0	0	0	0	0	0	0	0	0	0	0
sonar	1	1	0	0	1	0	0	0	0	0	0
sonata	1	1	0	0	0	0	0	0	0	0	0
pesem	0	0	0	0	0	0	0	0	0	0	0
sonet	1	1	0	0	0	0	0	1	1	0	0
zveneč	1	1	0	0	0	0	0	1	0	0	0
saje	-1	0	1	0	0	1	0	0	0	0	0
miriti	1	1	0	0	0	0	0	0	0	0	0
pomirjevalen	1	1	0	0	0	0	0	1	0	0	1
študent	0	0	0	0	0	0	0	0	0	0	0
dijak	0	0	0	0	0	0	0	0	0	0	0
sopran	0	0	0	0	0	0	0	0	0	0	0
čarovnik	0	0	0	0	0	0	0	0	0	0	0
čarodej	0	0	0	0	0	0	0	0	0	0	0
čarovnija	-1	0	1	0	1	0	1	0	0	1	0
čaranje	-1	0	1	0	1	0	1	0	0	1	0
nesnažen	-1	0	1	1	0	1	1	0	1	0	0
klavrn	-1	0	1	1	0	1	1	0	1	0	0
zanemarjen	-1	0	1	1	0	1	1	0	1	0	0
boleč	-1	0	1	1	0	0	0	0	1	0	0
rana	-1	0	1	1	0	0	0	0	1	0	0
kruto	-1	0	1	0	0	0	0	0	1	0	0
bolečina	-1	0	1	0	0	1	0	0	1	0	0
muka	-1	0	1	0	0	1	0	0	1	0	0
sirek	0	0	0	0	0	0	0	0	0	0	0
sestrstvo	0	0	0	0	0	0	0	0	0	0	0
žalost	-1	0	1	0	0	0	1	0	1	0	0
skrb	-1	0	1	0	0	0	1	0	1	0	0
žalosten	-1	0	1	0	0	0	0	0	1	0	0
nesrečen	-1	0	1	0	0	0	0	0	1	0	0
razvrstiti	0	0	0	0	0	0	0	0	0	0	0
vrsta	0	0	0	0	0	0	0	0	0	0	0
prebiralec	1	1	0	0	0	0	0	0	0	0	0
izpad	-1	0	1	0	0	0	1	0	0	0	0
juriš	-1	0	1	0	0	0	1	0	0	0	0
razvrščanje	0	0	0	0	0	0	0	0	0	0	0
sou	0	0	0	0	0	0	0	0	0	0	0
brezdušen	-1	0	1	0	0	1	1	0	1	0	0
sorodna duša	-1	0	1	0	0	0	1	0	0	0	0
zvok	0	0	0	0	0	0	0	0	0	0	0
zvenenje	0	0	0	0	0	0	0	0	0	0	0
zdravje	1	1	0	0	1	0	0	1	0	0	1
nepoškodovanost	1	1	0	0	1	0	0	1	0	0	1
juha	1	1	0	0	0	0	0	0	0	0	0
kisel	-1	0	1	0	0	1	0	0	0	0	0
vir	0	0	0	0	0	0	0	0	0	0	0
spominek	0	0	0	0	0	0	0	0	0	0	0
vladar	0	0	0	0	0	0	0	0	0	0	1
suverenost	0	0	0	0	0	0	0	0	0	0	0
sejati	0	0	0	0	0	0	0	0	0	0	0
zdravilišče	1	1	0	0	1	0	0	1	0	1	1
spa	1	1	0	0	1	0	0	1	0	1	1
wellness	1	1	0	0	1	0	0	1	0	1	1
prostor	0	0	0	0	0	0	0	0	0	0	0
prostoren	1	1	0	0	0	0	0	0	0	0	0
lopata	0	0	0	0	0	0	0	0	0	0	0
pik	0	0	0	0	0	0	0	0	0	0	0
razpon	0	0	0	0	0	0	0	0	0	0	0
španjel	1	1	0	0	0	0	0	1	0	0	1
našeškanje	-1	0	1	1	0	0	1	0	1	0	0
šeškati	-1	0	1	1	0	0	1	0	1	0	0
šeškanje	0	0	0	1	0	0	0	0	0	0	0
jadrnik	0	0	0	0	0	0	0	0	0	0	0
drog	0	0	0	0	0	0	0	0	0	0	0
deblo	0	0	0	0	0	0	0	0	0	0	0
pričkati	0	0	0	0	0	0	0	0	0	0	0
prizanesti	0	0	0	0	0	0	0	0	0	0	0
dodaten	0	0	0	0	0	0	0	0	0	0	0
varčen	0	0	0	0	0	0	0	0	0	0	0
skromen	0	0	0	0	0	0	0	0	0	0	0
iskra	0	0	0	0	0	0	0	0	0	0	0
bleščati	1	1	0	0	1	0	0	1	0	1	0
bojevanje	0	0	0	0	0	0	0	0	0	0	0
redek	0	0	0	0	0	0	0	0	0	0	0
raztresen	0	0	0	0	0	0	0	0	0	0	0
krč	-1	0	1	0	0	0	1	0	0	0	0
pričkanje	-1	0	1	1	0	0	0	0	0	0	0
prepir	-1	0	1	1	0	0	0	0	0	0	0
lopatica	0	0	0	0	0	0	0	0	0	0	0
odložiti	0	0	0	0	0	0	0	0	0	0	0
leglo	0	0	0	0	0	0	0	0	0	0	0
govornik	0	0	0	0	0	0	0	0	0	0	0
zvočnik	0	0	0	0	0	0	0	0	0	0	0
govorjenje	0	0	0	0	0	0	0	0	0	0	0
govor	0	0	0	0	0	0	0	0	0	0	0
govoreč	0	0	0	0	0	0	0	0	0	0	0
kopje	-1	0	1	1	1	0	1	0	0	0	0
nabosti	-1	0	1	1	1	0	1	0	0	0	0
poseben	1	1	0	0	0	0	0	1	0	0	0
specialist	0	0	0	0	0	0	0	0	0	0	1
specialiteta	0	0	0	0	0	0	0	0	0	0	0
odlika	0	0	0	0	0	0	0	0	0	0	0
