"English (en)...1"	"German (de)"	"Slovenian (sl)"	"Positive"	"Negative"	"Anger"	"Anticipation"	"Disgust"	"Fear"	"Joy"	"Sadness"	"Surprise"	"Trust"
"sketch"	"skizzieren"	"skica"	0	0	0	0	0	0	0	0	0	0
"sketchy"	"skizzenhaft"	"sketchy"	0	1	0	0	0	0	0	0	0	0
"skewed"	"verzerrt"	"skewed"	0	1	1	1	0	0	0	0	0	0
"skewer"	"Spieß"	"skewer"	0	0	0	0	0	0	0	0	0	0
"ski"	"Ski"	"smučanje"	0	0	0	0	0	0	0	0	0	0
"skid"	"Schleudern"	"drsanje"	0	1	1	0	0	1	0	1	0	0
"skiff"	"Skiff"	"skiff"	0	0	0	0	0	0	0	0	0	0
"skill"	"Fertigkeit"	"spretnost"	0	0	0	0	0	0	0	0	0	0
"skilled"	"qualifiziert"	"usposobljeni"	1	0	0	0	0	0	0	0	0	0
"skillet"	"Bratpfanne"	"ponev"	0	0	0	0	0	0	0	0	0	0
"skillful"	"geschickt"	"spretno"	1	0	0	0	0	0	0	0	0	1
"skim"	"überfliegen"	"skim"	0	0	0	0	0	0	0	0	0	0
"skin"	"Haut"	"koža"	0	0	0	0	0	0	0	0	0	0
"skinny"	"dünn"	"suh"	0	0	0	0	0	0	0	0	0	0
"skip"	"überspringen"	"preskočite"	0	1	0	0	0	0	0	0	0	0
"skipper"	"Kapitän"	"skiper"	0	0	0	0	0	0	0	0	0	0
"skirmish"	"Scharmützel"	"spopad"	0	1	1	0	0	0	0	0	0	0
"skirt"	"Rock"	"krilo"	0	0	0	0	0	0	0	0	0	0
"skirting"	"Sockelleiste"	"drsenje"	0	0	0	0	0	0	0	0	0	0
"skirts"	"die Röcke"	"krila"	0	0	0	0	0	0	0	0	0	0
"skit"	"Sketch"	"skit"	0	0	0	0	0	0	0	0	0	0
"skull"	"Schädel"	"lobanja"	0	0	0	0	0	0	0	0	0	0
"skunk"	"Skunk"	"Skunk"	0	0	0	0	0	0	0	0	0	0
"sky"	"Himmel"	"nebo"	1	0	0	0	0	0	0	0	0	0
"skyscraper"	"Wolkenkratzer"	"nebotičnik"	0	0	0	0	0	0	0	0	0	0
"slab"	"Platte"	"plošča"	0	0	0	0	0	0	0	0	0	0
"slack"	"locker"	"Slack"	0	1	0	0	0	0	0	0	0	0
"slag"	"Schlacke"	"žlindra"	0	1	0	0	0	0	0	0	0	0
"slam"	"zuschlagen"	"Slam"	0	1	1	0	0	1	0	0	1	0
"slander"	"Verleumdung"	"klevetanje"	0	1	1	0	1	0	0	0	0	0
"slanderous"	"verleumderisch"	"ponižujoče"	0	1	0	0	0	0	0	0	0	0
"slang"	"Slang"	"slen"	0	0	0	0	0	0	0	0	0	0
"slant"	"schräg"	"poševno"	0	0	0	0	0	0	0	0	0	0
"slap"	"schlagen"	"Slap"	0	1	1	0	0	0	0	0	1	0
"slash"	"Schrägstrich"	"poševnica"	0	0	1	0	0	0	0	0	0	0
"slashes"	"Schrägstriche"	"poševnice"	0	0	0	0	0	0	0	0	0	0
"slate"	"Schiefer"	"skrilavec"	1	0	0	0	0	0	0	0	0	0
"slates"	"Schiefer"	"skrilavci"	0	0	0	0	0	0	0	0	0	0
"slaughter"	"schlachten"	"zakol"	0	1	1	0	1	1	0	1	1	0
"slaughterhouse"	"Schlachthof"	"klavnice"	0	1	1	0	1	1	0	1	0	0
"slaughtering"	"Schlachten"	"zakol"	0	1	1	0	1	1	0	1	1	0
"slave"	"Sklave"	"suženj"	0	1	1	0	0	1	0	1	0	0
"slavery"	"Sklaverei"	"suženjstvo"	0	1	1	0	1	1	0	1	0	0
"slay"	"erschlagen"	"ubiti"	0	1	1	0	0	0	0	0	0	0
"slayer"	"Jäger"	"Slayer"	0	1	1	0	1	1	0	1	1	0
"sledge"	"Schlitten"	"sanke"	0	0	0	0	0	0	0	0	0	0
"sleek"	"glatt"	"mehek"	1	0	0	0	0	0	0	0	0	0
"sleep"	"Schlaf"	"spanje"	0	0	0	0	0	0	0	0	0	0
"sleeper"	"Schläfer"	"spalni"	0	0	0	0	0	0	0	0	0	0
"sleeping"	"Schlafen"	"spanje"	0	0	0	0	0	0	0	0	0	0
"sleeplessness"	"Schlaflosigkeit"	"nespečnost"	0	0	0	0	0	0	0	0	0	0
"sleepy"	"schläfrig"	"zaspani"	0	0	0	0	0	0	0	0	0	0
"sleet"	"Schneeregen"	"slenet"	0	1	0	0	0	0	0	0	0	0
"sleeve"	"Ärmel"	"rokav"	0	0	0	0	0	0	0	0	0	0
"sleeveless"	"ärmellos"	"brez rokavov"	0	0	0	0	0	0	0	0	0	0
"sleigh"	"Schlitten"	"sani"	0	0	0	0	0	0	0	0	0	0
"sleight"	"Taschenspiel"	"Prekleto"	0	0	0	0	0	0	0	0	0	0
"slender"	"schlank"	"vitko"	1	0	0	0	0	0	0	0	0	0
"sleuth"	"Detektiv"	"sleuth"	0	0	0	0	0	0	0	0	0	0
"slice"	"Scheibe"	"rezina"	0	0	0	0	0	0	0	0	0	0
"slick"	"glatt"	"Slick"	0	0	0	0	0	0	0	0	0	0
"slide"	"rutschen"	"zdrs"	0	0	0	0	0	0	0	0	0	0
"sliding"	"Schieben"	"drsna"	0	0	0	0	0	0	0	0	0	0
"slight"	"leicht"	"rahlo"	0	0	0	0	0	0	0	0	0	0
"slightly"	"leicht"	"malce"	0	0	0	0	0	0	0	0	0	0
"slim"	"schlank"	"slim"	1	0	0	0	0	0	0	0	0	0
"slime"	"Schleim"	"slime"	0	0	0	0	1	0	0	0	0	0
"slimy"	"schleimig"	"slim"	0	1	0	0	1	0	0	0	0	0
"sling"	"Schlinge"	"sling"	0	0	0	0	0	0	0	0	0	0
"slink"	"schleichen"	"Slink"	0	1	0	0	0	0	0	0	0	0
"slip"	"Unterhose"	"zdrs"	0	1	0	0	0	0	0	0	1	0
"slipper"	"Slipper"	"zdrsa"	0	0	0	0	0	0	0	0	0	0
"slippers"	"Hausschuhe"	"copate"	0	0	0	0	0	0	0	0	0	0
"slit"	"Schlitz"	"reža"	0	0	0	0	0	0	0	0	0	0
"sliver"	"Splitter"	"drsnik"	0	0	0	0	0	0	0	0	0	0
"slogan"	"Slogan"	"slogan"	0	0	0	0	0	0	0	0	0	0
"sloop"	"Schaluppe"	"sloop"	0	0	0	0	0	0	0	0	0	0
"slop"	"NO TRANSLATION"	"NO TRANSLATION"	0	1	0	0	1	0	0	0	0	0
"slope"	"Steigung"	"naklon"	0	0	0	0	0	0	0	0	0	0
"sloppy"	"schlampig"	"nelagodno"	0	1	0	0	1	0	0	0	0	0
"slot"	"Slot"	"slot"	0	0	0	0	0	0	0	0	0	0
"sloth"	"Faultier"	"len"	0	1	0	0	1	0	0	0	0	0
"slouch"	"lümmeln"	"Slouch"	0	1	0	0	0	0	0	0	0	0
"slough"	"Sumpf"	"Slough"	0	1	0	0	0	0	0	0	0	0
"slow"	"langsam"	"počasi"	0	0	0	0	0	0	0	0	0	0
"slowly"	"langsam"	"počasi"	0	0	0	0	0	0	0	0	0	0
"slowness"	"Langsamkeit"	"počasnost"	0	1	0	0	0	0	0	0	0	0
"sludge"	"Schlamm"	"blato"	0	1	0	0	1	0	0	0	0	0
"slug"	"Schnecke"	"slug"	0	1	0	0	1	0	0	0	0	0
"sluggish"	"träge"	"počasen"	0	1	0	0	0	0	0	1	0	0
"sluice"	"Schleuse"	"sluice"	0	0	0	0	0	0	0	0	0	0
"slum"	"Slum"	"slum"	0	1	0	0	1	0	0	0	0	0
"slumber"	"schlummern"	"sramota"	0	0	0	0	0	0	0	0	0	0
"slump"	"Einbruch"	"padec"	0	1	0	0	0	0	0	1	0	0
"slur"	"Bogen"	"slur"	0	1	1	0	1	0	0	1	0	0
"slush"	"Matsch"	"slush"	0	1	0	0	1	0	0	0	1	0
"slut"	"Schlampe"	"kurba"	0	1	1	0	1	0	0	0	0	0
"sly"	"schlau"	"sli"	0	1	1	0	1	1	0	0	0	0
"smack"	"klatschen"	"Smack"	0	1	1	0	0	0	0	0	0	0
"small"	"klein"	"majhna"	0	1	0	0	0	0	0	0	0	0
"smaller"	"kleiner"	"manjši"	0	0	0	0	0	0	0	0	0	0
"smallest"	"kleinster"	"najmanjši"	0	0	0	0	0	0	0	0	0	0
"smash"	"Smash"	"Smash"	0	1	1	0	0	1	0	0	0	0
"smashed"	"zerschmettert"	"razbil"	0	1	0	0	0	0	0	0	0	0
"smattering"	"klappernd"	"Močan"	0	1	0	0	0	0	0	0	0	0
"smear"	"Abstrich"	"raztrgati"	0	0	0	0	0	0	0	0	0	0
"smell"	"Geruch"	"vonj"	0	1	1	0	1	0	0	0	0	0
"smelling"	"riechend"	"vonj"	0	1	0	0	1	0	0	0	0	0
"smelt"	"Stint"	"smrdi"	0	0	0	0	0	0	0	0	0	0
"smile"	"Lächeln"	"nasmeh"	1	0	0	0	0	0	1	0	1	1
"smiling"	"lächelnd"	"nasmejan"	1	0	0	0	0	0	1	0	0	0
"smirk"	"Grinsen"	"Nasmeh"	0	1	0	0	0	0	0	0	0	0
"smite"	"schlagen"	"smite"	0	1	1	0	0	1	0	1	0	0
"smith"	"Schmied"	"smith"	0	0	0	0	0	0	0	0	0	1
"smitten"	"geschlagen"	"razburjen"	1	0	0	0	0	0	0	0	0	0
"smoker"	"Raucher"	"kadilec"	0	1	0	0	0	0	0	0	0	0
"smokey"	"Raucher"	"smokey"	0	0	0	0	0	0	0	0	0	0
"smoking"	"Rauchen"	"kajenje"	0	0	0	0	0	0	0	0	0	0
"smoky"	"rauchig"	"dima"	0	0	0	0	0	0	0	0	0	0
"smoldering"	"schwelend"	"tleh"	0	0	0	0	0	0	0	0	0	0
"smoothly"	"glatt"	"gladko"	0	0	0	0	0	0	0	0	0	0
"smoothness"	"Glätte"	"gladkost"	1	0	0	0	0	0	0	0	0	0
"smother"	"ersticken"	"zaduši"	0	1	1	0	0	0	0	0	0	0
"smudge"	"verschmieren"	"pramen"	0	1	0	0	0	0	0	0	0	0
"smug"	"selbstgefällig"	"smug"	0	1	0	0	0	0	0	0	0	0
"smuggle"	"schmuggeln"	"tihotapiti"	0	1	0	0	0	1	0	0	0	0
"smuggler"	"Schmuggler"	"tihotapec"	0	1	1	0	1	1	0	0	0	0
"smuggling"	"Schmuggel"	"tihotapljenje"	0	1	0	0	0	0	0	0	0	0
"smut"	"Schmutz"	"strmina"	0	1	0	0	1	1	0	0	0	0
"snack"	"Snack"	"prigrizek"	0	0	0	0	0	0	0	0	0	0
"snacks"	"Snacks"	"prigrizki"	0	0	0	0	0	0	0	0	0	0
"snag"	"Haken"	"prhljaj"	0	1	0	0	0	0	0	0	1	0
"snags"	"Haken"	"snags"	0	1	0	0	0	0	0	0	0	0
"snail"	"Schnecke"	"polž"	0	0	0	0	0	0	0	0	0	0
"snake"	"Schlange"	"kača"	0	1	0	0	1	1	0	0	0	0
"snap"	"Schnapp"	"snap"	0	0	0	0	0	0	0	0	0	0
"snapshot"	"Schnappschuss"	"posnetek"	0	0	0	0	0	0	0	0	0	0
"snare"	"Schlinge"	"zanka"	0	1	0	0	0	1	0	0	0	0
"snarl"	"Knurren"	"gnus"	0	1	1	0	1	0	0	0	0	0
"snarling"	"knurrend"	"srčkan"	0	1	1	0	0	0	0	0	0	0
"snatch"	"entreißen"	"ugrabiti"	0	0	0	0	0	0	0	0	0	0
"sneak"	"schleichen"	"skrivaj"	0	1	1	0	0	1	0	0	1	0
"sneakers"	"Turnschuhe"	"superge"	0	0	0	0	0	0	0	0	0	0
"sneaking"	"schleichen"	"neumni"	0	1	0	1	0	1	0	0	0	1
"sneer"	"spotten"	"sranje"	0	1	1	0	1	0	0	0	0	0
"sneeze"	"niesen"	"kihanje"	0	1	0	0	1	0	0	0	1	0
"sneezing"	"Niesen"	"kihanje"	0	0	0	0	0	0	0	0	0	0
"snicker"	"kichern"	"Sranje"	1	0	0	0	0	0	0	0	0	0
"snide"	"abfallen"	"snide"	0	1	0	0	0	0	0	0	0	0
"sniff"	"schnüffeln"	"Sranje"	0	0	0	0	0	0	0	0	0	0
"snip"	"schnipp"	"snip"	0	0	0	0	0	0	0	0	0	0
"snipe"	"Schnepfe"	"snipe"	0	0	0	0	0	0	0	0	0	0
"snippet"	"Schnipsel"	"delček"	0	0	0	0	0	0	0	0	0	0
"snob"	"Snob"	"snob"	0	1	0	0	0	0	0	0	0	0
"snoopy"	"schnüffeln"	"snoopy"	0	0	0	0	0	0	0	0	0	0
"snooze"	"Schlummer"	"dremež"	0	0	0	0	0	0	0	0	0	0
"snore"	"schnarchen"	"hrkanje"	0	0	0	0	0	0	0	0	0	0
"snort"	"Schnauben"	"snort"	0	0	0	0	0	0	0	1	0	0
"snout"	"Schnauze"	"gobec"	0	0	0	0	0	0	0	0	0	0
"snow"	"Schnee"	"sneg"	0	0	0	0	0	0	0	0	0	0
"snowball"	"Schneeball"	"snežne kepe"	0	0	0	0	0	0	0	0	0	0
"snowflake"	"Schneeflocke"	"snežinka"	0	0	0	0	0	0	0	0	0	0
"snowy"	"schneebedeckt"	"sneženo"	0	0	0	0	0	0	0	0	0	0
"snuff"	"Schnupftabak"	"Snuff"	0	0	0	0	0	0	0	0	0	0
"soak"	"einweichen"	"namakajte"	0	1	0	0	0	0	0	0	0	0
"soaking"	"Einweichen"	"namakanje"	0	0	0	0	0	0	0	0	0	0
"soap"	"Seife"	"milo"	0	0	0	0	0	0	0	0	0	0
"soapy"	"Seifen"	"milni"	0	0	0	0	0	0	0	0	0	0
"soaring"	"schwebend"	"naraščajoče"	0	0	0	0	0	0	0	0	0	0
"sob"	"NO TRANSLATION"	"NO TRANSLATION"	0	1	0	0	0	0	0	1	0	0
"sobriety"	"Nüchternheit"	"treznost"	1	0	0	0	0	0	0	0	0	1
"soc"	"soc"	"soc"	0	0	0	0	0	0	0	0	0	0
"soccer"	"Fußball"	"nogomet"	0	0	0	0	0	0	0	0	0	0
"sociable"	"gesellig"	"družabno"	1	0	0	0	0	0	0	0	0	0
"social"	"Sozial"	"socialno"	0	0	0	0	0	0	0	0	0	0
"socialism"	"Sozialismus"	"socializem"	0	0	0	0	1	1	0	0	0	0
"socialist"	"Sozialist"	"socialistično"	0	1	1	0	1	1	0	1	0	0
"society"	"Gesellschaft"	"družbo"	0	0	0	0	0	0	0	0	0	0
"sock"	"Socke"	"nogavica"	0	0	0	0	0	0	0	0	0	0
"socket"	"Steckdose"	"vtičnica"	0	0	0	0	0	0	0	0	0	0
"sod"	"Rasen"	"sod"	0	0	0	0	0	0	0	0	0	0
"sofa"	"Sofa"	"kavč"	0	0	0	0	0	0	0	0	0	0
"softening"	"Erweichung"	"mehčanje"	0	0	0	0	0	0	0	0	0	0
"softness"	"Weichheit"	"mehkobo"	0	0	0	0	0	0	0	0	0	0
"soggy"	"matschig"	"Soggy"	0	0	0	0	0	0	0	0	0	0
"soil"	"Boden"	"prst"	0	1	0	0	1	0	0	0	0	0
"soiled"	"verschmutzt"	"umazano"	0	1	0	0	1	0	0	0	0	0
"sojourn"	"Aufenthalt"	"bivanje"	0	0	0	0	0	0	0	0	0	0
"solace"	"Trost"	"tolažba"	1	0	0	0	0	0	0	0	0	0
"solar"	"Solar-"	"sončna energija"	0	0	0	0	0	0	0	0	0	0
"solder"	"Lot"	"spajkanje"	0	0	0	0	0	0	0	0	0	0
"soldering"	"Löten"	"spajkanje"	0	0	0	0	0	0	0	0	0	0
"soldier"	"Soldat"	"vojak"	1	0	1	0	0	0	0	1	0	0
"sole"	"Sohle, einzig, alleinig"	"edini"	0	0	0	0	0	0	0	0	0	0
"solicit"	"erbitten"	"zahtevam"	0	0	0	0	0	0	0	0	0	0
"solicitation"	"Aufforderung"	"povpraševanje"	0	0	0	0	0	0	0	0	0	0
"solicitor"	"Rechtsanwalt"	"odvetnik"	0	0	0	0	0	0	0	0	0	0
"solid"	"solide"	"trdna"	1	0	0	0	0	0	0	0	0	0
"solidarity"	"Solidarität"	"solidarnost"	0	0	0	0	0	0	0	0	0	1
"solidification"	"Erstarrung"	"strjevanja"	0	0	0	0	0	0	0	0	0	0
"solidified"	"verfestigt"	"strdili"	0	0	0	0	0	0	0	0	0	0
"solidify"	"verfestigen"	"utrditi"	0	0	0	0	0	0	0	0	0	0
"solidity"	"Solidität"	"trdnost"	1	0	0	0	0	0	0	0	0	1
"solitaire"	"Solitär"	"Solitaire"	0	0	0	0	0	0	0	0	0	0
"solitary"	"einsam"	"samotar"	0	0	0	0	0	0	0	0	0	0
"solitude"	"Einsamkeit"	"samota"	0	0	0	0	0	0	0	0	0	0
"solo"	"Solo"	"solo"	0	0	0	0	0	0	0	0	0	0
"solubility"	"Löslichkeit"	"topnost"	0	0	0	0	0	0	0	0	0	0
"soluble"	"löslich"	"topen"	0	0	0	0	0	0	0	0	0	0
"solution"	"Lösung"	"rešitev"	1	0	0	0	0	0	0	0	0	0
"solve"	"lösen"	"rešiti"	0	0	0	0	0	0	0	0	0	0
"solvency"	"Zahlungsfähigkeit"	"solventnost"	1	0	0	0	0	0	0	0	0	0
"solvent"	"Lösungsmittel"	"topilo"	0	0	0	0	0	0	0	0	0	0
"somatic"	"somatisch"	"somatsko"	0	1	0	0	0	0	0	0	1	0
"somber"	"düster"	"mračno"	0	1	0	0	0	0	0	1	0	0
"son"	"Sohn"	"sin"	0	0	0	0	0	0	0	0	0	0
"sonar"	"Sonar"	"Sonar"	1	0	0	1	0	0	0	0	0	0
"sonata"	"Sonate"	"Sonata"	1	0	0	0	0	0	0	0	0	0
"song"	"Lied"	"pesem"	0	0	0	0	0	0	0	0	0	0
"sonnet"	"Sonett"	"Sonnet"	1	0	0	0	0	0	1	1	0	0
"sonorous"	"klangvoll"	"zvok"	1	0	0	0	0	0	1	0	0	0
"soot"	"Ruß"	"saj"	0	1	0	0	1	0	0	0	0	0
"soothe"	"beruhigen"	"pomirite"	1	0	0	0	0	0	0	0	0	0
"soothing"	"beruhigend"	"pomirja"	1	0	0	0	0	0	1	0	0	1
"sophomore"	"Zweiter"	"2. avgusta"	0	0	0	0	0	0	0	0	0	0
"soprano"	"Sopran"	"sopran"	0	0	0	0	0	0	0	0	0	0
"sorcerer"	"Zauberer"	"čarovnik"	0	0	0	0	0	0	0	0	0	0
"sorcery"	"Zauberei"	"čarovništvo"	0	1	0	1	0	1	0	0	1	0
"sordid"	"schmutzig"	"srd"	0	1	1	0	1	1	0	1	0	0
"sore"	"wund"	"boli"	0	1	1	0	0	0	0	1	0	0
"sorely"	"schmerzlich"	"žalostno"	0	1	0	0	0	0	0	1	0	0
"soreness"	"Wundheit"	"bolečine"	0	1	0	0	1	0	0	1	0	0
"sorghum"	"Sorghum"	"sirek"	0	0	0	0	0	0	0	0	0	0
"sorority"	"Schwesternschaft"	"Sorority"	0	0	0	0	0	0	0	0	0	0
"sorrow"	"Trauer"	"žalost"	0	1	0	0	0	1	0	1	0	0
"sorrowful"	"traurig"	"žalosten"	0	1	0	0	0	0	0	1	0	0
"sort"	"Sortieren"	"Razvrsti"	0	0	0	0	0	0	0	0	0	0
"sorter"	"NO TRANSLATION"	"NO TRANSLATION"	1	0	0	0	0	0	0	0	0	0
"sortie"	"NO TRANSLATION"	"NO TRANSLATION"	0	1	0	0	0	1	0	0	0	0
"sorting"	"Sortierung"	"razvrščanje"	0	0	0	0	0	0	0	0	0	0
"sou"	"NO TRANSLATION"	"NO TRANSLATION"	0	0	0	0	0	0	0	0	0	0
"soulless"	"seelenlos"	"brez duše"	0	1	0	0	1	1	0	1	0	0
"soulmate"	"Seelenverwandte"	"soulmate"	0	1	0	0	0	1	0	0	0	0
"sound"	"klingen"	"zvok"	0	0	0	0	0	0	0	0	0	0
"sounding"	"klingend"	"zveni"	0	0	0	0	0	0	0	0	0	0
"soundness"	"Solidität"	"trdnost"	1	0	0	1	0	0	1	0	0	1
"soup"	"Suppe"	"juha"	1	0	0	0	0	0	0	0	0	0
"sour"	"sauer"	"kislo"	0	1	0	0	1	0	0	0	0	0
"source"	"Quelle"	"vir"	0	0	0	0	0	0	0	0	0	0
"souvenir"	"Souvenir"	"spominek"	0	0	0	0	0	0	0	0	0	0
"sovereign"	"souverän"	"suvereno"	0	0	0	0	0	0	0	0	0	1
"sovereignty"	"Souveränität"	"suverenost"	0	0	0	0	0	0	0	0	0	0
"sow"	"Sau"	"sejati"	0	0	0	0	0	0	0	0	0	0
"spa"	"Spa"	"spa"	1	0	0	1	0	0	1	0	1	1
"space"	"Raum"	"prostor"	0	0	0	0	0	0	0	0	0	0
"spacious"	"geräumig"	"Prostoren"	1	0	0	0	0	0	0	0	0	0
"spade"	"Spaten"	"lopata"	0	0	0	0	0	0	0	0	0	0
"span"	"Spanne"	"razpon"	0	0	0	0	0	0	0	0	0	0
"spaniel"	"Spaniel"	"španjel"	1	0	0	0	0	0	1	0	0	1
"spank"	"versohlen"	"ploskanje"	0	1	1	0	0	1	0	1	0	0
"spanking"	"versohlt"	"plekanje"	0	0	1	0	0	0	0	0	0	0
"spar"	"Spar"	"Spar"	0	0	0	0	0	0	0	0	0	0
"spare"	"schonen"	"rezervni"	0	0	0	0	0	0	0	0	0	0
"sparingly"	"sparsam"	"zmerno"	0	0	0	0	0	0	0	0	0	0
"spark"	"Funke"	"iskra"	0	0	0	0	0	0	0	0	0	0
"sparkle"	"funkeln"	"bleščati"	1	0	0	1	0	0	1	0	1	0
"sparring"	"Sparring"	"sparing"	0	0	0	0	0	0	0	0	0	0
"sparse"	"spärlich"	"redko"	0	0	0	0	0	0	0	0	0	0
"spasm"	"Krampf"	"spazem"	0	1	0	0	0	1	0	0	0	0
"spat"	"Spuck"	"pljunil"	0	1	1	0	0	0	0	0	0	0
"spatula"	"Spatel"	"lopatico"	0	0	0	0	0	0	0	0	0	0
"spawn"	"laichen"	"spawn"	0	0	0	0	0	0	0	0	0	0
"speaker"	"Redner"	"govornik"	0	0	0	0	0	0	0	0	0	0
"speaking"	"Sprechen"	"govori"	0	0	0	0	0	0	0	0	0	0
"spear"	"Speer"	"kopje"	0	1	1	1	0	1	0	0	0	0
"special"	"Besondere"	"poseben"	1	0	0	0	0	0	1	0	0	0
"specialist"	"Spezialist"	"specialist"	0	0	0	0	0	0	0	0	0	1
"speciality"	"Spezialität"	"posebnost"	0	0	0	0	0	0	0	0	0	0
"specialize"	"NO TRANSLATION"	"NO TRANSLATION"	0	0	0	0	0	0	0	0	0	1
"specially"	"NO TRANSLATION"	"NO TRANSLATION"	0	0	0	0	0	0	0	0	0	0
"specie"	"NO TRANSLATION"	"NO TRANSLATION"	1	0	0	0	0	0	0	0	0	0
"species"	"Spezies"	"vrste"	0	0	0	0	0	0	0	0	0	0
"specific"	"Spezifisch"	"specifično"	0	0	0	0	0	0	0	0	0	0
"specification"	"Spezifikation"	"specifikacija"	0	0	0	0	0	0	0	0	0	0
"specimen"	"Probe"	"vzorec"	0	0	0	0	0	0	0	0	0	0
"speck"	"Fleck"	"speck"	0	1	0	0	1	0	0	0	0	0
"speckled"	"gesprenkelt"	"pepelasto"	0	0	0	0	0	0	0	0	0	0
"specs"	"Spezifikationen"	"specs"	0	0	0	0	0	0	0	0	0	0
"spectacle"	"Schauspiel"	"spektakel"	1	1	0	0	0	0	0	0	0	0
"spectacles"	"Brille"	"očala"	0	0	0	0	0	0	0	0	0	0
"spectacular"	"spektakulär"	"spektakularen"	0	0	0	1	0	0	0	0	1	0
"spectator"	"Zuschauer"	"gledalec"	0	0	0	0	0	0	0	0	0	0
"specter"	"Gespenst"	"spekter"	0	1	0	0	0	1	0	1	0	0
"spectral"	"spektral"	"spektralno"	0	1	0	0	0	0	0	0	0	0
"spectrometer"	"Spektrometer"	"spektrometer"	0	0	0	0	0	0	0	0	0	0
"spectrophotometer"	"Spektrophotometer"	"spektrofotometer"	0	0	0	0	0	0	0	0	0	0
"spectroscopy"	"Spektroskopie"	"spektroskopija"	0	0	0	0	0	0	0	0	0	0
"spectrum"	"Spektrum"	"spekter"	0	0	0	0	0	0	0	0	0	0
"speculate"	"spekulieren"	"špekulirati"	0	0	0	0	0	0	0	0	0	0
"speculation"	"Spekulation"	"špekulacije"	0	1	0	0	0	1	0	1	0	0
"speculative"	"spekulativ"	"špekulativno"	0	0	0	1	0	0	0	0	0	0
"speculum"	"Spekulum"	"spekuluma"	0	0	0	0	0	0	0	0	0	0
"speech"	"Rede"	"govor"	1	0	0	0	0	0	0	0	0	0
"speechless"	"sprachlos"	"brez besed"	0	0	0	0	0	0	0	0	0	0
"speed"	"Geschwindigkeit"	"hitrost"	0	0	0	0	0	0	0	0	0	0
"speedily"	"schnell"	"hitro"	0	0	0	0	0	0	0	0	0	0
"speedometer"	"Tachometer"	"merilnik hitrosti"	0	0	0	0	0	0	0	0	0	0
"speedway"	"Schnellstraße"	"Speedway"	0	0	0	0	0	0	0	0	0	0
"speedy"	"schnell"	"hitro"	1	0	0	0	0	0	0	0	0	0
"spellbound"	"gebannt"	"uničen"	0	0	0	0	0	0	0	0	0	0
"spelling"	"Rechtschreibung"	"črkovanje"	1	0	0	0	0	0	0	0	0	0
"spencer"	"Spencer"	"spencer"	0	0	0	0	0	0	0	0	0	0
"spend"	"verbringen"	"porabiti"	0	0	0	0	0	0	0	0	0	0
"spent"	"verbraucht"	"preživel"	0	1	0	0	0	0	0	0	0	0
"sperm"	"Sperma"	"sperma"	0	0	0	0	0	0	0	0	0	0
"spew"	"speien"	"spew"	0	0	0	0	1	0	0	0	0	0
"sphere"	"Kugel"	"krogla"	0	0	0	0	0	0	0	0	0	0
"spherical"	"Kugel"	"sferično"	0	0	0	0	0	0	0	0	0	0
"sphinx"	"Sphinx"	"Sfinga"	0	0	0	0	0	0	0	0	0	0
"spice"	"würzen"	"začimbe"	1	0	0	0	0	0	0	0	0	0
"spicy"	"würzig"	"začinjen"	0	0	0	0	0	0	0	0	0	0
"spider"	"Spinne"	"pajek"	0	0	0	0	1	1	0	0	0	0
"spigot"	"Zapfen"	"spigot"	0	0	0	0	0	0	0	0	0	0
"spike"	"Spitze"	"konico"	0	0	0	0	0	1	0	0	0	0
"spiked"	"gespiked"	"šikan"	0	0	0	0	0	0	0	0	0	0
"spiky"	"stachelig"	"piknik"	0	0	0	0	0	0	0	0	0	0
"spill"	"verschütten"	"razlitje"	0	0	0	0	0	0	0	0	0	0
"spin"	"Dreh"	"spin"	0	0	0	0	0	0	0	0	0	0
"spinal"	"Wirbelsäule"	"hrbtenica"	0	0	0	0	0	0	0	0	0	0
"spindle"	"Spindel"	"vreteno"	0	0	0	0	0	0	0	0	0	0
"spine"	"Rücken"	"hrbtenica"	1	1	1	0	0	0	0	0	0	0
"spinning"	"Spinnen"	"predenje"	0	0	0	0	0	0	0	0	0	0
"spinster"	"Jungfer"	"spinster"	0	1	0	0	0	1	0	1	0	0
"spiny"	"stachelig"	"kremen"	0	0	0	0	0	0	0	0	0	0
"spiral"	"Spiral-"	"spirala"	0	0	0	0	0	0	0	0	0	0
"spire"	"Turm"	"Spire"	0	0	0	0	0	0	0	0	0	0
"spirit"	"Geist"	"duh"	1	0	0	0	0	0	0	0	0	0
"spirits"	"Spirituosen"	"žgane pijače"	1	0	0	1	0	0	1	0	1	0
"spiritual"	"geistig"	"duhovno"	0	0	0	0	0	0	0	0	0	0
"spirituality"	"Spiritualität"	"duhovnost"	0	0	0	0	0	0	0	0	0	0
"spit"	"spucken"	"pljuvati"	0	0	0	0	1	0	0	0	0	0
"spite"	"Trotz"	"kljub temu"	0	1	1	0	0	0	0	0	0	0
"spiteful"	"gehässig"	"Navijati"	0	1	1	0	0	0	0	0	0	0
"splash"	"Spritzen"	"splash"	0	0	0	0	0	0	0	0	1	0
"spleen"	"Milz"	"vranica"	0	0	0	0	0	0	0	0	0	0
"splendid"	"herrlich"	"čudovito"	1	0	0	0	0	0	1	0	1	0
