"word"	"Positive"	"Negative"	"Anger"	"Anticipation"	"Disgust"	"Fear"	"Joy"	"Sadness"	"Surprise"	"Trust"
"odštevanje"	0	0	0	0	0	0	0	0	0	0
"podtip"	0	0	0	0	0	0	0	0	0	0
"predmestje"	0	0	0	0	0	0	0	0	0	0
"predmesten"	0	0	0	0	0	0	0	0	0	0
"primestje"	0	0	0	0	0	0	0	0	0	0
"prevrat"	0	1	1	0	0	1	0	0	0	0
"prevratniški"	0	1	1	0	0	0	0	0	1	0
"strmoglaviti"	0	1	0	0	1	1	0	1	0	0
"podzemna železnica"	0	0	0	0	0	0	0	0	0	0
"uspeti"	1	0	0	1	0	0	1	0	1	1
"posrečenje"	1	0	0	1	0	0	1	0	0	1
"uspeh"	1	0	0	1	0	0	1	0	0	0
"uspečen"	1	0	0	1	0	0	1	0	0	1
"nasledstvo"	0	0	0	0	0	0	0	0	0	0
"zaporeden"	0	0	0	0	0	0	0	0	0	0
"naslednik"	0	0	0	0	0	0	0	0	0	0
"jedrnat"	1	0	0	0	0	0	0	0	0	0
"sočen"	1	1	0	0	0	0	0	0	0	0
"podleči"	0	1	0	0	0	0	0	0	0	0
"fafati"	0	1	0	0	0	0	0	0	0	0
"pofafati"	0	1	0	0	0	0	0	0	0	0
"sesati"	0	1	0	0	0	0	0	0	0	0
"naivnež"	0	1	1	0	0	0	0	0	0	0
"bedak"	0	1	1	0	0	0	0	0	0	0
"cepec"	0	1	1	0	0	0	0	0	0	0
"budalo"	0	1	1	0	0	0	0	0	0	0
"sesanje"	0	0	0	0	0	0	0	0	0	0
"dojenec"	0	0	0	0	0	0	0	0	0	0
"sesanje"	0	0	0	0	0	0	0	0	0	0
"nenaden"	0	0	0	0	0	0	0	0	1	0
"nenadoma"	0	0	0	0	0	0	0	0	1	0
"tožiti"	0	1	1	0	0	0	0	1	0	0
"trpeti"	0	1	0	0	0	0	0	0	0	0
"trpin"	0	1	0	0	0	1	0	1	0	0
"trpljenje"	0	1	0	0	1	1	0	1	0	0
"zadostovati"	0	0	0	0	0	0	0	0	0	0
"zadostnost"	1	0	0	0	0	0	0	0	0	0
"dovolj"	0	0	0	0	0	0	0	0	0	0
"zadosti"	0	0	0	0	0	0	0	0	0	0
"pripona"	0	0	0	0	0	0	0	0	0	0
"dušeč"	0	1	0	0	1	1	0	1	0	0
"zadušljiv"	0	1	0	0	1	1	0	1	0	0
"zadušitev"	0	1	1	0	0	1	0	0	0	0
"sladkor"	1	0	0	0	0	0	0	0	0	0
"predlagati"	0	0	0	0	0	0	0	0	0	1
"predlog"	0	0	0	0	0	0	0	0	0	0
"sugestiven"	0	0	0	0	0	0	0	0	0	0
"samomorilski"	0	1	1	0	1	1	0	1	0	0
"samomor"	0	1	1	0	0	1	0	1	0	0
"samomorilec"	0	1	1	0	0	1	0	1	0	0
"obleka"	0	0	0	0	0	0	0	0	0	0
"primeren"	1	0	0	0	0	0	0	0	0	0
"apartma"	0	0	0	0	0	0	0	0	0	0
"suita"	0	0	0	0	0	0	0	0	0	0
"snubec"	0	0	0	0	0	0	0	0	0	0
"tožnik"	0	0	0	0	0	0	0	0	0	0
"čemeren"	0	1	1	0	0	0	0	1	0	0
"zlovoljen"	0	1	1	0	0	0	0	1	0	0
"žveplo"	0	0	0	0	0	0	0	0	0	0
"sultan"	0	0	0	0	0	1	0	0	0	0
"čuten"	1	0	0	0	0	0	0	0	0	0
"vsota"	0	0	0	0	0	0	0	0	0	0
"na kratko"	0	0	0	0	0	0	0	0	0	0
"povzeti"	0	0	0	0	0	0	0	0	0	0
"povzetek"	0	0	0	0	0	0	0	0	0	0
"seštevanje"	0	0	0	0	0	0	0	0	0	0
"poletje"	0	0	0	0	0	0	0	0	0	0
"vrh"	0	0	0	0	0	0	0	0	0	0
"pozvati"	0	0	0	0	0	0	0	0	0	0
"poklicati"	0	0	0	0	0	0	0	0	0	0
"poziv"	0	1	0	0	0	0	0	0	0	0
"ukaz"	0	1	0	0	0	0	0	0	0	0
"sumo"	0	0	0	0	0	0	0	0	0	0
"greznica"	0	0	0	0	1	0	0	0	0	0
"razkošen"	0	0	0	0	0	0	0	0	0	0
"sonce"	1	0	0	1	0	0	1	0	1	1
"sončni žarek"	0	0	0	0	0	0	0	0	0	0
"sončna ura"	0	0	0	1	0	0	0	0	0	1
"sončni zahod"	0	0	0	0	0	0	0	0	0	0
"različen"	0	0	0	0	0	0	0	0	0	0
"drobnarija"	0	0	0	0	0	0	0	0	0	0
"NO TRANSLATION"	0	0	0	0	0	0	0	0	0	0
"sončna očala"	0	0	0	0	0	0	0	0	0	0
"potopljen"	0	1	0	0	1	1	0	1	0	0
"brez sonca"	0	0	0	0	0	0	0	0	0	0
"sončna svetloba"	0	0	0	0	0	0	0	0	0	0
"sončen"	1	0	0	1	0	0	1	0	1	0
"sončni vzhod"	0	0	0	0	0	0	0	0	0	0
"sončni zahod"	1	0	0	1	0	0	0	0	0	0
"zaton"	1	0	0	1	0	0	0	0	0	0
"sonce"	1	0	0	0	0	0	1	0	0	0
"svetloba"	1	0	0	0	0	0	1	0	0	0
"pokojnina"	0	0	0	0	0	0	0	0	0	0
"izreden"	1	0	0	0	0	0	0	0	0	0
"površen"	0	1	0	0	0	0	0	0	0	0
"odvečen"	0	1	0	0	0	0	0	0	0	0
"nadčloveški"	1	0	0	0	0	0	0	0	0	0
"nadgrajen"	0	0	0	0	0	0	0	0	0	0
"nadzornik"	0	0	0	0	0	0	0	0	0	0
"nadrejen"	1	0	0	0	0	0	0	0	0	0
"nadrejenost"	1	0	0	0	0	0	0	0	0	0
"superlativ"	0	0	0	0	0	0	0	0	0	0
"izjemen"	0	0	0	0	0	0	0	0	0	0
"nadčlovek"	1	0	0	0	0	0	1	0	0	1
"superman"	1	0	0	0	0	0	1	0	0	1
"trgovina"	0	0	0	0	0	0	0	0	0	0
"NO TRANSLATION"	0	0	0	0	0	0	0	0	0	0
"nadnaraven"	0	0	0	0	0	0	0	0	0	0
"superpozicija"	0	0	0	0	0	0	0	0	0	0
"nadomeščati"	0	0	0	0	0	0	0	0	0	0
"zvezdnik"	1	0	0	0	0	0	1	0	0	1
"vraževerje"	1	1	0	0	0	1	0	0	0	0
"vraževeren"	0	1	0	1	0	1	0	0	0	0
"nadzorovati"	0	0	0	0	0	0	0	0	0	0
"nadzor"	0	0	0	0	0	0	0	0	0	0
"nadzornik"	0	0	0	0	0	0	0	0	0	0
"večerja"	0	0	0	0	0	0	0	0	0	0
"zamenjava"	0	0	0	0	0	0	0	0	0	0
"gibčen"	0	0	0	0	0	0	0	0	0	0
"elastičen"	0	0	0	0	0	0	0	0	0	0
"dopolnilo"	0	0	0	0	0	0	0	0	0	0
"dodaten"	0	0	0	0	0	0	0	0	0	0
"dopolnilen"	0	0	0	0	0	0	0	0	0	0
"rotenje"	1	0	0	0	0	0	0	0	0	1
"material"	1	0	0	0	0	0	0	0	0	0
"dobavljati"	1	0	0	0	0	0	0	0	0	0
"oskrbovati"	1	0	0	0	0	0	0	0	0	0
"podprt"	1	0	0	0	0	0	0	0	0	0
"podpornik"	1	0	0	0	0	0	1	0	0	1
"podporniki"	0	0	0	0	0	0	0	0	0	0
"podpirajoč"	1	0	0	0	0	0	0	0	0	1
"podpiranje"	1	0	0	0	0	0	0	0	0	1
"domnevati"	0	0	0	0	0	0	0	0	0	0
"domnevanje"	0	0	0	0	0	0	0	0	0	0
"domneva"	0	0	0	0	0	0	0	0	0	0
"predpostavka"	0	0	0	0	0	0	0	0	0	0
"zatreti"	0	1	1	0	0	1	0	1	0	0
"potlačiti"	0	1	1	0	0	1	0	1	0	0
"zatiranje"	0	1	1	0	1	1	0	0	0	0
"zatrtje"	0	1	1	0	1	1	0	0	0	0
"prevlada"	1	1	1	1	0	1	1	0	1	1
"vrhoven"	1	0	0	0	0	0	0	0	0	0
"suveren"	1	0	0	0	0	0	0	0	0	0
"doplačilo"	0	1	1	0	0	0	0	0	0	0
"porok"	1	0	0	0	0	0	0	0	0	1
"poroštvo"	1	0	0	0	0	0	0	0	0	1
"surf"	0	0	0	0	0	0	0	0	0	0
"površina"	0	0	0	0	0	0	0	0	0	0
"butati"	0	0	0	0	0	0	0	0	1	0
"kirurg"	0	0	0	0	0	0	0	0	0	0
"operacija"	0	0	0	0	0	1	0	1	0	0
"poseg"	0	0	0	0	0	1	0	1	0	0
"osoren"	0	1	1	0	1	0	0	0	0	0
"čemeren"	0	1	1	0	1	0	0	0	0	0
"domneva"	1	0	0	0	0	0	0	0	0	0
"priimek"	0	0	0	0	0	0	0	0	0	0
"presegajoč"	1	0	0	0	0	0	0	0	0	0
"presežek"	0	0	0	0	0	0	0	0	0	0
"presenečenje"	1	0	0	0	0	1	1	0	1	0
"presenečen"	0	0	0	0	0	0	0	0	1	0
"presenetljiv"	0	0	0	0	0	0	0	0	1	0
"presenetljivo"	0	0	0	1	0	0	0	0	1	0
"vdaja"	0	1	0	0	0	1	0	1	0	0
"predaja"	0	1	0	0	0	1	0	1	0	0
"prepuščanje"	0	1	0	0	0	0	0	1	0	0
"vdanje"	0	1	0	0	0	0	0	1	0	0
"nadomestek"	0	0	0	0	0	0	0	0	0	1
"obkrožiti"	1	1	0	1	0	0	0	0	0	0
"okolica"	0	0	0	0	0	0	0	0	0	0
"okolje"	0	0	0	0	0	0	0	0	0	0
"nadzor"	0	0	0	0	0	1	0	0	0	0
"raziskava"	0	0	0	0	0	0	0	0	0	0
"preiskovanje"	1	0	0	0	0	0	0	0	0	0
"izvedenec"	0	0	0	0	0	0	0	0	0	0
"preživetje"	0	0	0	0	0	0	0	0	0	0
"preživeti"	1	0	0	0	0	0	0	0	0	0
"preživljanje"	0	0	0	0	0	0	0	0	0	0
"dovzetnost"	0	0	0	0	0	0	0	0	0	0
"dovzeten"	0	1	0	0	0	0	0	0	0	0
"sumiti"	0	1	0	0	0	1	0	0	0	0
"osumljenec"	0	1	0	0	0	1	0	0	0	0
"sumljiv"	0	0	0	0	0	0	0	0	0	0
"prekiniti"	0	0	0	0	0	0	0	0	0	0
"prekinjen"	0	0	0	0	0	0	0	0	0	0
"naramnice"	0	0	0	0	0	0	0	0	0	0
"napetost"	0	0	0	1	0	1	0	0	1	0
"prekinitev"	0	1	0	0	0	1	0	0	0	0
"suspenz"	0	1	0	0	0	1	0	0	0	0
"sum"	0	1	0	0	0	1	0	0	0	0
"sum"	0	0	0	0	0	0	0	0	0	0
"sumljiv"	0	1	1	1	0	0	0	0	0	0
"trajen"	0	0	0	0	0	0	0	0	0	0
"nepopustljiv"	0	0	0	0	0	0	0	0	0	0
"vztrajen"	0	0	0	0	0	0	0	0	0	0
"hrana"	0	0	0	0	0	0	0	0	0	0
"šiv"	0	0	0	0	0	0	0	0	0	0
"šivanje"	0	0	0	0	0	0	0	0	0	0
"goflja"	0	1	0	0	0	0	0	0	0	0
"ukradeno blago"	0	0	0	0	0	0	0	0	0	0
"bahanje"	0	0	0	0	0	0	0	0	0	0
"šopirjenje"	0	0	0	0	0	0	0	0	0	0
"lastovka"	0	0	0	0	0	0	0	0	0	0
"požiranje"	0	0	0	0	0	0	0	0	0	0
"požirati"	0	0	0	0	0	0	0	0	0	0
"preplaviti"	0	1	0	0	1	1	0	0	0	0
"močvirje"	0	1	0	0	1	1	0	0	0	0
"zalit"	0	0	0	0	0	0	0	0	0	0
"močviren"	0	1	0	0	1	1	0	0	0	0
"močvirnat"	0	1	0	0	1	1	0	0	0	0
"labod"	0	0	0	0	0	0	0	0	0	0
"izmenjava"	0	0	0	0	0	0	0	0	0	0
"menjava"	0	0	0	0	0	0	0	0	0	0
"gnesti se"	0	0	0	0	1	0	0	0	0	0
"rojenje"	0	0	0	0	0	0	0	0	0	0
"roj"	0	0	0	0	0	0	0	0	0	0
"svastika"	0	1	1	0	0	1	0	0	0	0
"zibati"	0	0	0	0	0	0	0	0	0	0
"majati"	0	0	0	0	0	0	0	0	0	0
"priseči"	1	0	0	0	0	0	0	0	0	1
"preklinjanje"	0	0	0	0	0	0	0	0	0	0
"pot"	0	0	0	0	0	1	0	0	0	0
"znoj"	0	0	0	0	0	1	0	0	0	0
"potiti se"	0	0	0	0	0	1	0	0	0	0
"pulover"	0	0	0	0	0	0	0	0	0	0
"znojenje"	0	0	0	0	0	0	0	0	0	0
"pometati"	0	0	0	0	0	0	0	0	0	0
"pometanje"	0	0	0	0	0	0	0	0	0	0
"sladek"	1	0	0	1	0	0	1	0	1	1
"prijeten"	1	0	0	1	0	0	1	0	1	1
"ljubezniv"	1	0	0	1	0	0	1	0	1	1
"sladkati"	0	0	0	0	0	0	0	0	0	0
"sladkan"	0	0	0	0	0	0	0	0	0	0
"sladilo"	0	0	0	0	0	0	0	0	0	0
"ljubček"	1	0	0	1	0	0	1	1	0	1
"srček"	1	0	0	1	0	0	1	1	0	1
"ljubica"	1	0	0	0	0	0	0	0	0	0
"sladkost"	1	0	0	0	0	0	0	0	0	0
"ljubeznivost"	1	0	0	0	0	0	0	0	0	0
"sladkarije"	1	0	0	1	0	0	1	0	0	0
"nabrekniti"	0	0	0	0	0	0	0	0	0	0
"oteklina"	0	1	0	0	0	1	0	0	0	0
"žgoč"	0	0	0	0	0	0	0	0	0	0
"pripekajoč"	0	0	0	0	0	0	0	0	0	0
"odmik"	0	0	0	0	0	1	0	0	1	0
"odstopanje"	0	0	0	0	0	1	0	0	1	0
"hiter"	1	0	0	0	0	0	0	0	0	0
"nagel"	1	0	0	0	0	0	0	0	0	0
"hiter"	0	0	0	0	0	0	0	0	0	0
"nagel"	0	0	0	0	0	0	0	0	0	0
"požirati"	0	1	0	0	1	0	0	0	0	0
"plavati"	1	0	0	1	0	1	1	0	0	0
"plavanje"	0	0	0	0	0	0	0	0	0	0
"svinja"	0	1	0	0	1	0	0	0	0	0
"prasec"	0	1	0	0	1	0	0	0	0	0
"nihati"	0	0	0	0	0	0	0	0	0	0
"gugalnica"	0	0	0	0	0	0	0	0	0	0
"nihanje"	0	0	0	0	0	0	0	0	0	0
"žvižgati"	0	0	0	0	0	0	0	0	0	0
"stikalo"	0	0	0	0	0	0	0	0	0	0
"zamenjati"	0	0	0	0	0	0	0	0	0	0
"vrteti"	0	0	0	0	0	0	0	0	0	0
"otekel"	0	1	0	0	0	0	0	0	0	0
"zatekel"	0	1	0	0	0	0	0	0	0	0
"omedleti"	0	0	0	0	0	0	0	0	0	0
"strmoglaviti"	0	0	0	0	0	0	0	0	0	0
"meč"	0	0	0	0	0	0	0	0	0	0
"zlog"	0	0	0	0	0	0	0	0	0	0
"učni načrt"	0	0	0	0	0	0	0	0	0	0
"simbol"	0	0	0	0	0	0	0	0	0	0
"simboličen"	1	0	0	0	0	0	0	0	0	0
"simboličen"	0	0	0	0	0	0	0	0	0	0
"simbolika"	0	0	0	0	0	0	0	0	0	0
"simbolizirati"	0	0	0	0	0	0	0	0	0	0
"simetričen"	0	0	0	0	0	0	0	0	0	0
"simetričen"	1	0	0	0	0	0	0	0	0	0
"simetrija"	1	0	0	0	0	0	1	0	0	1
"razumevajoč"	1	0	0	0	0	1	1	1	0	1
"sočuten"	1	0	0	0	0	1	1	1	0	1
"sočustvovati"	0	0	0	0	0	0	0	1	0	0
"sočustvovanje"	1	0	0	0	0	0	0	1	0	0
"sočutje"	1	0	0	0	0	0	0	1	0	0
"simfonija"	1	0	0	1	0	0	1	0	0	0
"simptom"	0	1	0	0	0	0	0	0	0	0
"simptomatski"	0	0	0	0	0	0	0	0	0	0
"sinagoga"	0	0	0	0	0	0	0	0	0	0
"sinhronizirati"	1	0	0	1	0	0	1	0	1	1
"sinhron"	0	0	0	0	0	0	0	0	0	0
"sinkopa"	0	1	0	0	0	1	0	1	1	0
"sindikat"	0	0	0	0	0	0	0	0	0	0
"sinergijski"	1	0	0	0	0	0	0	0	0	1
"sinergističen"	1	0	0	0	0	0	0	0	0	1
"sinergija"	0	0	0	0	0	0	0	0	0	0
"sinoda"	1	0	0	0	0	0	0	0	0	1
"sinonim"	0	0	0	0	0	0	0	0	0	0
"sopomenka"	0	0	0	0	0	0	0	0	0	0
"sinonimen"	1	1	0	0	0	1	0	0	0	1
"sopomenski"	1	1	0	0	0	1	0	0	0	1
"povzetek"	0	0	0	0	0	0	0	0	0	0
"sinoptičen"	0	0	0	0	0	0	0	0	0	0
"sintaksa"	0	0	0	0	0	0	0	0	0	0
"sinteza"	0	0	0	0	0	0	0	0	0	0
"sintetičen"	0	0	0	0	0	0	0	0	0	0
"brizgalka"	0	0	0	0	0	1	0	0	0	0
"brizgati"	0	0	0	0	0	1	0	0	0	0
"sirup"	0	0	0	0	0	0	0	0	0	0
"sistem"	0	0	0	0	0	0	0	0	0	1
"sistematičen"	0	0	0	0	0	0	0	0	0	0
"sistematičen"	0	0	0	0	0	0	0	0	0	0
"tigrast"	0	0	0	0	0	0	0	0	0	0
"tempelj"	0	0	0	0	0	0	0	0	0	0
"tabernakelj"	0	0	0	0	0	0	0	0	0	0
"svetišče"	0	0	0	0	0	0	0	0	0	0
"miza"	0	0	0	0	0	0	0	0	0	0
"slika"	0	0	0	0	0	0	0	0	0	0
"žlica"	0	0	0	0	0	0	0	0	0	0
"tablet"	0	0	0	0	0	0	0	0	0	0
"tablični računalnik"	0	0	0	0	0	0	0	0	0	0
"tablica"	0	0	0	0	0	0	0	0	0	0
"namizni pribor"	0	0	0	0	0	0	0	0	0	0
"tabu"	0	1	0	0	1	1	0	0	0	0
"tabelaren"	0	0	0	0	0	0	0	0	0	0
"tabelirati"	0	0	0	1	0	0	0	0	0	0
"tabeliranje"	0	0	0	0	0	0	0	0	0	0
"merilnik vrtilne hitrosti"	0	0	0	0	0	0	0	0	0	0
"tih"	0	0	0	0	0	0	0	0	0	0
"žebljiček"	0	0	0	0	0	0	0	0	0	0
"oprema"	0	0	0	0	0	0	0	0	0	0
"spopadati se"	0	0	1	0	0	0	0	0	1	0
"soočati se"	0	0	1	0	0	0	0	0	1	0
"lotevanje"	0	0	0	0	0	0	0	0	0	0
"reševanje"	0	0	0	0	0	0	0	0	0	0
"lepljiv"	0	0	0	0	0	0	0	0	0	0
"cenen"	0	0	0	0	0	0	0	0	0	0
"takt"	1	0	0	0	0	0	0	0	0	0
"taktika"	0	0	0	0	0	1	0	0	0	1
"tipen"	0	0	0	0	0	0	0	0	0	0
"otipljiv"	0	0	0	0	0	0	0	0	0	0
"taft"	0	0	0	0	0	0	0	0	0	0
"žvečljiv bonbon"	0	0	0	0	0	0	0	0	0	0
"oznaka"	0	0	0	0	0	0	0	0	0	0
"označiti"	0	0	0	0	0	0	0	0	0	0
"rep"	0	0	0	0	0	0	0	0	0	0
"repat"	0	0	0	0	0	0	0	0	0	0
"odstranjanje"	0	0	0	0	0	0	0	0	0	0
"krojač"	0	0	0	0	0	0	0	0	0	0
"krojiti"	0	0	0	0	0	0	0	0	0	0
"krojenje"	0	0	0	0	0	0	0	0	0	0
"hiba"	0	1	0	0	0	0	0	1	0	0
"kandidat"	0	0	0	0	0	0	0	0	0	0
"kupec"	0	0	0	0	0	0	0	0	0	0
"interesent"	0	0	0	0	0	0	0	0	0	0
"zgodba"	1	0	0	0	0	0	0	0	0	0
"talent"	1	0	0	0	0	0	0	0	0	0
"nadarjen"	0	0	0	0	0	0	0	0	0	0
"talisman"	1	0	0	0	0	0	0	0	0	0
"pogovor"	1	0	0	0	0	0	0	0	0	0
"govoriti"	1	0	0	0	0	0	0	0	0	0
"zgovoren"	0	0	0	0	0	0	0	0	0	0
"govornik"	0	0	0	0	0	0	0	0	0	0
"visok"	0	0	0	0	0	0	0	0	0	0
"etiketa"	0	0	0	0	0	0	0	0	0	0
"loj"	0	0	0	0	0	0	0	0	0	0
"mazivo"	0	0	0	0	0	0	0	0	0	0
"ujemati"	0	0	0	0	0	0	0	0	0	0
"obračun"	0	0	0	0	0	0	0	0	0	0
"krempelj"	0	1	1	0	0	1	0	0	0	0
"tamburin"	0	0	0	0	0	0	0	0	0	0
"udomačevanje"	0	0	0	0	0	0	0	0	0	0
"krotenje"	0	0	0	0	0	0	0	0	0	0
"rjaveti"	0	0	0	0	0	0	0	0	0	0
"zagorelost"	0	0	0	0	0	0	0	0	0	0
"tandem"	0	0	0	0	0	0	0	0	0	1
"izraziti"	0	0	0	0	0	0	0	0	0	0
"sled"	0	0	0	0	0	0	0	0	0	0
"tangenta"	0	0	0	0	0	0	0	0	0	0
"vozel"	0	0	0	0	0	0	0	0	0	0
"preplet"	0	0	0	0	0	0	0	0	0	0
"zaplesti"	0	0	0	0	0	0	0	0	0	0
"zapleten"	0	1	0	0	0	0	0	0	0	0
"zamotan"	0	1	0	0	0	0	0	0	0	0
"zbiralnik"	0	0	0	0	0	0	0	0	0	0
"tank"	0	0	0	0	0	0	0	0	0	0
"zagorel"	1	0	0	0	0	0	0	0	0	0
"vabljiv"	1	1	0	1	0	0	1	0	1	0
"mamljiv"	1	1	0	1	0	0	1	0	1	0
"mikaven"	1	1	0	1	0	0	1	0	1	0
"enakovreden"	0	0	0	0	0	0	0	0	0	1
"ekvivalenten"	0	0	0	0	0	0	0	0	0	1
"pipa"	0	0	0	0	0	0	0	0	0	0
"prisluškovati"	0	0	0	0	0	0	0	0	0	0
"trak"	0	0	0	0	0	0	0	0	0	0
"zoženje"	0	0	0	0	0	0	0	0	0	0
"upad"	0	0	0	0	0	0	0	0	0	0
"ožiti"	0	0	0	0	0	0	0	0	0	0
"zmanjšanje"	0	0	0	0	0	0	0	0	0	0
"tapiserija"	0	0	0	0	0	0	0	0	0	0
"katran"	0	0	0	0	0	0	0	0	0	0
"počasnost"	0	1	0	0	0	0	0	0	0	0
"počasen"	0	1	0	0	0	0	0	0	0	0
"zapadel"	0	1	0	0	0	0	0	0	0	0
"cilj"	0	0	0	0	0	0	0	0	0	0
"carina"	0	1	1	0	1	0	0	0	0	0
"tarifa"	0	1	1	0	1	0	0	0	0	0
"oblatiti"	0	1	0	0	1	0	0	1	0	0
"muditi se"	0	1	0	0	0	0	0	0	0	0
"kolač"	0	0	0	0	0	0	0	0	0	0
"pita"	0	0	0	0	0	0	0	0	0	0
"tartan"	0	0	0	0	0	0	0	0	0	0
"karirast"	0	0	0	0	0	0	0	0	0	0
"tartar"	0	0	0	0	0	0	0	0	0	0
"naloga"	1	0	0	0	0	0	0	0	0	0
"cof"	0	0	0	0	0	0	0	0	0	0
"resa"	0	0	0	0	0	0	0	0	0	0
"okus"	0	0	0	0	0	0	0	0	0	0
"okusen"	1	0	0	0	0	0	0	0	0	0
"brezokusen"	0	1	0	0	1	0	0	0	0	0
"degustacija"	0	0	0	0	0	0	0	0	0	0
"okušanje"	0	0	0	0	0	0	0	0	0	0
"slasten"	1	0	0	0	0	0	0	0	0	0
"krama"	0	0	0	0	0	0	0	0	0	0
"tetovaža"	0	0	0	0	0	0	0	0	0	0
"naučen"	0	0	0	0	0	0	0	0	0	1
"učen"	0	0	0	0	0	0	0	0	0	1
"zasmehovati"	0	1	1	0	0	1	0	1	0	0
"norčevanje"	0	1	1	0	0	1	0	1	0	0
"norčevati"	0	1	1	0	0	1	0	1	0	0
"napet"	0	0	0	0	0	0	0	0	0	0
"gostilna"	0	0	0	0	0	0	0	0	0	0
"krčma"	0	0	0	0	0	0	0	0	0	0
"rumenorjav"	0	0	0	0	1	0	0	0	0	0
"davek"	0	1	0	0	0	0	0	1	0	0
"taxi"	0	0	0	0	0	0	0	0	0	0
"taksonomija"	0	0	0	0	0	0	0	0	0	0
"čaj"	0	0	0	0	0	0	0	0	0	0
"učiti"	1	0	0	0	0	0	1	0	1	1
"poučevati"	1	0	0	0	0	0	1	0	1	1
"učitelj"	1	0	0	0	0	0	0	0	0	1
"poučevanje"	0	0	0	0	0	0	0	0	0	0
"ekipa"	0	0	0	0	0	0	0	0	0	1
"jokav"	0	0	0	0	1	1	0	1	0	0
"jokajoč"	0	0	0	0	1	1	0	1	0	0
"zafrkavati"	0	1	1	1	0	0	0	1	0	0
"dražiti"	0	1	1	1	0	0	0	1	0	0
"zapeljivec"	0	1	1	1	0	0	0	1	0	0
"trd oreh"	0	0	0	0	0	0	0	0	0	0
"zbadljiv"	0	1	1	0	0	1	0	0	0	0
"zafrkljiv"	0	1	1	0	0	1	0	0	0	0
"sesek"	0	0	0	0	0	0	0	0	0	0
"cucelj"	0	0	0	0	0	0	0	0	0	0
"tehničen"	0	0	0	0	0	0	0	0	0	0
"tehničnost"	0	0	0	0	0	0	0	0	0	0
"tehnik"	0	0	0	0	0	0	0	0	0	0
"tehnologija"	1	0	0	0	0	0	0	0	0	0
"NO TRANSLATION"	0	0	0	0	0	0	0	0	0	0
"dolgočasen"	0	1	0	0	0	0	0	0	0	0
"dolgočasnost"	0	1	0	0	0	0	0	0	0	0
"prenapolnjen"	0	0	0	0	1	0	0	0	0	0
"najstnik"	1	1	0	0	0	0	0	0	0	0
"najstniška leta"	1	1	0	0	0	0	0	0	0	0
"zob"	0	0	0	0	0	0	0	0	0	0
"zobje"	0	0	0	0	0	0	0	0	0	0
"teflon"	0	0	0	0	0	0	0	0	0	0
"telegram"	0	0	0	0	0	0	0	0	0	0
"telegraf"	0	0	0	0	0	0	0	0	0	0
"telefon"	0	0	0	0	0	0	0	0	0	0
"teleskop"	0	0	0	0	0	0	0	0	0	0
"teleskopski"	0	0	0	0	0	0	0	0	0	0
"televizija"	0	0	0	0	0	0	0	0	0	0
"blagajnik"	0	0	0	0	0	0	0	0	0	0
"pripovedovanje"	0	0	0	0	0	0	0	0	0	0
"špecar"	0	0	0	0	0	0	0	0	0	0
"značaj"	0	0	0	0	0	0	0	0	0	0
"razpoloženje"	0	0	0	0	0	0	0	0	0	0
"tempera"	0	0	0	0	0	0	0	0	0	0
"temperament"	0	0	0	0	0	0	0	0	0	0
"zmernost"	1	0	0	0	0	0	0	0	0	0
"blag"	0	0	0	0	0	0	0	0	0	1
"zmeren"	0	0	0	0	0	0	0	0	0	1
"temperatura"	0	0	0	0	0	0	0	0	0	0
"omiljen"	1	0	0	0	0	0	0	0	0	0
"ublažen"	1	0	0	0	0	0	0	0	0	0
"neurje"	0	1	1	1	0	1	0	1	1	0
"tempelj"	0	0	0	0	0	0	0	0	0	0
"časoven"	0	0	0	0	0	0	0	0	0	0
"začasen"	0	0	0	0	0	0	0	0	0	0
"kratkotrajen"	0	0	0	0	0	0	0	0	0	0
"mamiti"	0	0	0	0	0	0	0	0	0	0
"zapeljevati"	0	0	0	0	0	0	0	0	0	0
"skušnjava"	0	1	0	0	0	0	0	0	0	0
"mamljiv"	0	0	0	0	0	0	0	0	0	0
"deset"	0	0	0	0	0	0	0	0	0	0
"branljiv"	1	0	0	0	0	0	0	0	0	0
"vztrajen"	1	0	0	0	0	0	0	0	0	0
"nepopustljiv"	1	0	0	0	0	0	0	0	0	0
"vztrajnost"	1	0	0	0	0	0	0	0	0	0
"najem"	1	0	0	0	0	0	0	0	0	0
"najemnik"	1	0	0	0	0	0	0	0	0	0
"težnja"	0	0	0	0	0	0	0	0	0	0
"ponudba"	1	0	0	0	0	0	1	0	0	1
"mehek"	1	0	0	0	0	0	1	0	0	1
"nežnost"	1	0	0	0	0	0	1	0	0	0
"nagibanje"	0	0	0	0	0	0	0	0	0	0
"tetiva"	0	0	0	0	0	0	0	0	0	0
"stanovanje"	0	1	0	0	0	0	0	0	0	0
"načelo"	0	0	0	0	0	0	0	0	0	0
"princip"	0	0	0	0	0	0	0	0	0	0
"vodilo"	0	0	0	0	0	0	0	0	0	0
"desetkraten"	0	0	0	0	0	0	0	0	0	0
"tenis"	0	0	0	0	0	0	0	0	0	0
"napet"	0	0	0	0	0	0	0	0	0	0
"čas"	0	0	0	0	0	0	0	0	0	0
"natezen"	0	0	0	0	0	0	0	0	0	0
"napetost"	0	0	1	0	0	0	0	0	0	0
